1977,0.245296746617,145.638,1,0.211173738836,0.255299145947,5,-5.271,222.27546
1971,0.0457318444831,129.78,4,0.355911966379,0.443154186307,6,-6.574,394.12354
1971,0.0324848947256,128.984,2,0.0752492811451,0.696789481636,5,-8.415,298.00444
1971,0.0865839414293,106.294,7,0.259332807127,0.498945644422,4,-9.993,229.4156
1977,0.0384846241859,103.701,0,0.296083652823,0.67279422337,1,-6.349,285.19977
1971,0.0254815277915,151.86,0,0.103692778079,0.517688076918,2,-9.771,184.16281
1977,0.0554545243253,114.997,7,0.972463998783,0.559957690098,3,-5.151,418.41333
1977,0.0576379023351,99.876,7,0.154791153505,0.234333815073,2,-5.148,287.33052
1979,0.100539260673,115.795,9,0.1341563199,0.430653509179,7,-19.644,128.41751
1979,0.0592953774599,129.969,7,0.0686044406893,0.797025554998,6,-4.89,280.85519
1974,0.0787624176277,119.89,8,0.375346068618,0.585526280795,4,-4.916,194.56
1979,0.0542366662899,117.054,10,0.0423490349495,0.874536100814,4,-19.405,327.75791
1979,0.152289402145,111.125,2,0.177624790975,0.91462469756,3,-9.763,303.37415
1979,0.0634902188787,142.152,4,0.985053176568,0.358595623985,2,-7.362,209.24
2007,0.0462122315196,82.946,6,0.0730723684218,0.541939406683,10,-6.469,248.89061
1979,0.0281563046129,98.311,11,0.281548687517,0.738124972918,9,-8.118,185.27456
1979,0.02950474774,120.467,0,0.0477577253358,0.768902364748,8,-13.14,231.38068
1953,0.0941442205867,122.783,1,0.113921422083,0.821636830799,7,-13.781,174.98558
1953,0.0715657387475,83.089,0,0.177518005655,0.514670893056,6,-10.013,160.74667
1953,0.0372175030996,106.993,3,0.319270261534,0.375327322766,5,-11.565,172.65333
1953,0.0564922926433,81.718,3,0.150186732981,0.680258835199,4,-14.366,133.52599
1953,0.0274285826579,90.033,1,0.226866391417,0.323375902491,3,-7.486,185.78286
1953,0.0283472779828,128.901,0,0.32361642091,0.683580482808,2,-16.147,162.15619
1950,0.0427438792371,94.262,5,0.129313297835,0.269176632197,4,-13.412,160.0
1950,0.0302905000379,91.381,5,0.118828206774,0.357823046047,5,-16.352,145.74667
1950,0.143380751254,80.763,4,0.889641740462,0.450382735202,6,-8.033,216.36027
1950,0.07445686318,110.648,10,0.658219607729,0.505673523476,7,-10.085,205.49333
1950,0.0441525147279,73.038,5,0.384825649224,0.485163593433,1,-13.889,159.29429
1950,0.037247026702,125.939,0,0.930390366174,0.491591356207,2,-13.178,331.2
1950,0.0453955154621,71.564,10,0.287577170158,0.61009634934,3,-5.877,171.57224
1951,0.0457658735587,119.427,9,0.277873290603,0.593176935663,10,-10.043,126.56
1990,0.179409297983,207.332,0,0.338729375075,0.51577639032,10,-6.076,203.59646
1970,0.0376937556645,71.952,2,0.791112339943,0.23795440028,2,-17.445,377.26667
1970,0.0337808430092,138.217,0,0.100088660793,0.475927824631,3,-18.873,229.19791
1972,0.0440455857348,71.015,0,0.932948848005,0.509055045235,4,-11.98,355.72354
1972,0.0273217116554,85.282,4,0.0933092587784,0.687040053177,5,-10.334,187.27138
1972,0.102007419355,95.072,5,0.708681941702,0.566860286147,6,-18.196,292.17333
1972,0.0497723895967,131.865,6,0.0942529131455,0.477184368227,7,-12.127,177.38558
1970,0.0674162861804,137.489,2,0.675177516594,0.458310702873,6,-11.789,101.93333
1970,0.0349532782276,128.694,7,0.971976292567,0.403592118548,7,-5.458,141.90667
1970,0.0349097174366,131.179,3,0.0928467641922,0.427386600522,4,-6.451,260.82068
1970,0.144224774377,107.729,1,0.279495292061,0.832623511123,5,-12.258,308.23293
1970,0.0385409132774,126.488,5,0.722328123364,0.390905052029,8,-14.8,273.64
1970,0.0966810418813,162.756,4,0.159347369621,0.419284696571,9,-9.292,167.4068
1972,0.0503702185144,118.951,11,0.441430915439,0.465520955049,8,-8.206,263.31964
1972,0.105367795121,112.954,5,0.935366554006,0.57295691166,9,-10.347,313.66667
1972,0.0951059269132,100.912,11,0.961240791644,0.559482635532,1,-6.719,265.15701
1998,0.0443726749876,93.031,1,0.080618315713,0.710907576981,8,-8.731,241.22667
1998,0.0426466872045,103.598,7,0.327469948106,0.357878884151,9,-7.539,266.59374
1972,0.0910927818396,121.427,8,0.0411472676766,0.830884290564,2,-14.067,417.76435
1998,0.0591500451817,99.921,11,0.221483110637,0.803688857885,1,-9.528,241.4
1998,0.02911523358,154.63,11,0.159047716159,0.307608813542,2,-18.533,216.73751
1972,0.0623293325701,119.129,2,0.936596416604,0.380999643667,3,-5.405,410.0
1998,0.331549602989,84.264,5,0.10479714329,0.832889844296,4,-6.158,91.33823
1998,0.0404136171106,127.435,0,0.942114801222,0.49596569082,5,-7.353,372.21832
1998,0.0302767146916,92.964,0,0.473375877665,0.759515971474,6,-4.345,211.13333
1998,0.0355498751627,120.846,2,0.641432035683,0.391465038257,7,-14.511,258.19383
1961,0.0547978897237,115.999,9,0.104970674524,0.655294837725,1,-14.563,226.21995
1967,0.173037936977,97.788,10,0.0729018653487,0.37401258372,9,-16.695,242.38975
1951,0.0306411839548,71.337,7,0.302456566884,0.489528171262,4,-19.235,180.09333
1951,0.0458469821666,114.984,2,0.250410334469,0.608209765506,6,-20.427,161.92476
1959,0.048981452339,119.144,6,0.109864163762,0.53383158236,10,-15.27,148.43937
1958,0.0276962061113,80.735,1,0.111180741974,0.410233050852,4,-9.548,164.09333
1958,0.0319753297856,78.212,10,0.69288942969,0.5860581226,5,-12.703,237.32
1958,0.0480985941989,125.356,8,0.0839241928884,0.623444009627,6,-13.568,116.18667
1958,0.0466186950874,75.63,7,0.397737868906,0.569944732812,7,-9.462,125.82667
1958,0.0683487951778,82.499,10,0.575310133955,0.584423189337,1,-8.519,291.96
1958,0.0512319846879,158.038,4,0.204172090638,0.746646618614,2,-6.249,120.81333
1958,0.0553474696668,77.088,1,0.251639933595,0.372114061393,3,-9.565,128.89333
1958,0.0314153140573,108.569,6,0.249100772146,0.321625161266,8,-9.317,157.36118
1958,0.042712025376,85.802,9,0.577413566141,0.285106600945,9,-13.526,198.02231
2010,0.337880027687,170.8,0,0.100057344182,0.330119555122,4,-6.369,231.18322
1998,0.0502979239383,133.015,6,0.0526513954885,0.650529380474,10,-7.197,239.02667
1976,0.0493771447971,101.117,2,0.815375908648,0.375473555824,8,-11.574,121.42667
1976,0.0533479892798,80.355,8,0.305253970605,0.447627267809,9,-8.187,267.16
1975,0.06102675846,148.856,4,0.760895273087,0.185631849197,1,-5.895,288.0
1998,0.363041948638,106.13,5,0.0812699372595,0.61309052938,3,-7.251,209.83102
1975,0.0364120689251,119.432,4,0.869646342265,0.334045400815,7,-15.093,328.42667
1975,0.037265071556,122.701,7,0.861412361694,0.609602641352,6,-12.231,324.77995
1975,0.0331518007558,85.078,6,0.351701143502,0.403088501472,5,-10.143,410.02667
1975,0.0413270150619,80.681,2,0.165261225812,0.480084020896,4,-11.695,508.59211
1976,0.0328323415716,137.946,11,0.0855354905319,0.649661104562,1,-18.962,243.49333
1975,0.0484782086975,140.118,0,0.0501904757786,0.819163502216,9,-8.328,189.38667
1975,0.0285197869115,110.033,2,0.0916903572206,0.653810940764,8,-9.884,291.86667
1976,0.0808380782005,134.006,11,0.964814012328,0.171784241042,4,-6.48,219.6
1976,0.0809035950076,108.624,6,0.792696888226,0.459935956199,5,-6.669,222.94313
1976,0.0824792654724,142.254,7,0.203199788011,0.40136622538,6,-6.195,227.96871
1976,0.0430239601932,118.505,1,0.102947532026,0.721110477592,7,-7.148,325.96172
1994,0.0333421729336,92.95,1,0.0501508819012,0.807015805763,10,-6.887,235.69333
1957,0.0457727092115,135.275,1,0.050772530913,0.563426191901,9,-11.787,148.66667
1957,0.0284965876621,150.619,9,0.251831990149,0.606139849117,8,-12.462,146.6917
1957,0.0444158045131,120.915,9,0.336387399176,0.676853892918,3,-15.635,143.4
1957,0.0337637851324,80.943,0,0.122397775377,0.453314472006,2,-9.489,177.93415
1957,0.181209964143,164.871,10,0.0630214063777,0.587593896235,1,-6.26,149.19211
1957,0.09132084058,83.271,3,0.0747660611127,0.791311211418,7,-6.519,160.90667
1957,0.0569739353016,66.04,7,0.21848273077,0.671390831756,6,-6.071,158.73161
1957,0.125776702458,80.055,10,0.472758146492,0.652869465825,5,-13.702,43.70286
1957,0.0527080625538,86.768,9,0.0905701797899,0.573848227526,4,-5.269,139.0
1988,0.027967441365,123.873,10,0.0799202292104,0.518329967786,9,-8.013,293.85311
1963,0.0452541072177,69.39,4,0.0522335731291,0.538547450306,10,-8.001,125.43374
1980,0.164459758012,81.414,2,0.353458507756,0.543069804598,10,-23.716,330.64757
1988,0.117234274469,138.597,11,0.0335336632186,0.654367551625,10,-23.258,294.46639
1988,0.116548061421,111.427,1,0.230485101744,0.796724023166,7,-6.727,297.82159
1988,0.237568758792,87.835,6,0.107904099042,0.815022973116,6,-18.565,306.23302
1988,0.149913050124,113.013,0,0.0634357706923,0.781865141193,5,-7.561,234.20617
1988,0.0640756750147,95.852,2,0.0625272642555,0.761850252351,4,-8.811,250.08435
1979,0.240037260604,77.556,1,0.993359747095,0.381125423707,10,-4.363,300.10667
1988,0.0436089117104,99.244,11,0.170847644004,0.661912897031,2,-15.695,30.0
1988,0.0515081346157,103.547,4,0.102601677948,0.689376523863,1,-17.822,265.89995
1993,0.0334598430219,129.101,4,0.359672457813,0.610350265578,10,-5.777,211.11583
2004,0.0278128473342,128.005,11,0.188353977497,0.69973002751,8,-6.879,185.0
2010,0.0624022398714,108.969,1,0.467806911977,0.580570140451,10,-6.56,211.04
1972,0.0311583032808,111.218,11,0.478212178227,0.62802377229,10,-6.673,222.49333
1980,0.107536164605,116.294,0,0.971381284219,0.664424743508,3,-5.722,267.76
1975,0.0879338034444,134.125,4,0.192871243157,0.264528226261,10,-10.329,361.83619
1980,0.0357607920744,122.086,1,0.0800545419395,0.705296226822,2,-11.526,168.89578
1965,0.0666860036502,123.392,9,0.299591644129,0.51603442309,9,-10.709,190.12454
2009,0.0395591039579,144.084,7,0.187375944372,0.605692345289,7,-5.768,193.12
2009,0.0663178119362,119.996,7,0.899132563888,0.532143749318,4,-6.44,340.78667
2009,0.0314065117903,80.318,2,0.142435599161,0.523989096535,5,-18.073,264.51546
2009,0.172082163435,86.674,9,0.141780876894,0.776956073185,2,-7.526,252.04354
1961,0.0643523897502,116.728,2,0.137474555826,0.549224010054,3,-4.669,163.26503
2009,0.130914604321,86.62,0,0.343599826694,0.658527603128,1,-6.601,279.15864
2009,0.0634133819448,124.964,7,0.241057070555,0.698816582619,8,-4.414,202.94667
2009,0.0377928110157,117.956,5,0.09624581036,0.498116443673,9,-3.691,268.61333
2006,0.0422030986074,96.172,7,0.274630341548,0.554116801858,10,-2.717,282.16
2001,0.109453996064,123.477,6,0.30054235026,0.794420596831,8,-9.59,224.29333
